Date and Time,SKU,Name,Brand,Average Rating,Rating Count,Sponsored,Price,Sales Price,Express,Rank,Link
2024-12-21 13:07:59,Z549615CC1C4033D14D98Z,"NNEWVANTE Nnewvante Silk Sleep Mask, 2 Pack 100% Real Natural Pure Silk Eye Mask with Adjustable Strap, Eye Mask for Sleeping, Eye Sleep Shade Cover, Blocks Light Reduces Puffy Eyes Gifts ",NNEWVANTE,3.5,5,Y,35.95,23.90,Y,123,/uae-en/nnewvante-silk-sleep-mask-2-pack-100-real-natural-pure-silk-eye-mask-with-adjustable-strap-eye-mask-for-sleeping-eye-sleep-shade-cover-blocks-light-reduces-puffy-eyes-gifts/Z549615CC1C4033D14D98Z/p/?o=z549615cc1c4033d14d98z-1
2024-12-21 13:07:59,Z05FE5A0BC4B4236024FCZ,"WENBO Yoga Foam Roller Self Massage Exercise, Back, Leg, Body Starching Physical Therapy (33cm L) (Pink) ",WENBO,0,0,N,49,45,Y,124,/uae-en/yoga-foam-roller-self-massage-exercise-back-leg-body-starching-physical-therapy-33cm-l-pink/Z05FE5A0BC4B4236024FCZ/p/?o=z05fe5a0bc4b4236024fcz-4
2024-12-21 13:07:59,ZB6A26C6FF922D524ABBAZ,MahMir MahMir Yoga Mat Anti-Slip Exercise Mat with Carrying Bag Fitness Mat for Pilates 183CM*61CM*6MM Thickness for Woman Man Beginners  Black+Light Grey ,MahMir,4.8,14,N,59.95,49.95,Y,125,/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-black-light-grey/ZB6A26C6FF922D524ABBAZ/p/?o=zb6a26c6ff922d524abbaz-1
2024-12-21 13:07:59,Z31FC466FC0B39E7240FCZ,Generic Pilates Yoga Wedge Massage Correction Yoga Foam Kyphosis Correction Detachable Large Spine Yoga Equipment ,Generic,0,0,N,299,239.20,Y,126,/uae-en/pilates-yoga-wedge-massage-correction-yoga-foam-kyphosis-correction-detachable-large-spine-yoga-equipment/Z31FC466FC0B39E7240FCZ/p/?o=z31fc466fc0b39e7240fcz-1
2024-12-21 13:07:59,Z2900192DEE4F310FC919Z,"GROIC Yoga Mat Bag with Bottom Pocket,Exercise Yoga Mat Carrier Multi-Functional Storage Bag,Yoga Gym Bag,Yoga Mat Carrier Bag for Class Workout Park ",GROIC,4.0,1,N,200,55.65,Y,127,/uae-en/yoga-mat-bag-with-bottom-pocket-exercise-yoga-mat-carrier-multi-functional-storage-bag-yoga-gym-bag-yoga-mat-carrier-bag-for-class-workout-park/Z2900192DEE4F310FC919Z/p/?o=z2900192dee4f310fc919z-1
2024-12-21 13:07:59,ZDAEB34EEE2F38AD13E80Z,"Ayeeb Portable Foldable Yoga Travel Mat 1MM,100% Natural Portugal Cork Surface Eco-friendly Antimicrobial, Non-slip Rubber Reverse, Versatile use for Gym Pilates Fitness Workout Meditation Beach Swimming Pool Carpet floor, Best Gift to friends and families, Full Color Laser Pattern(LOVE heart) ",Ayeeb,0,0,N,399,95,Y,128,/uae-en/portable-foldable-yoga-travel-mat-1mm-100-natural-portugal-cork-surface-eco-friendly-antimicrobial-non-slip-rubber-reverse-versatile-use-for-gym-pilates-fitness-workout-meditation-beach-swimming-pool-carpet-floor-best-gift-to-friends-and-families-ful/ZDAEB34EEE2F38AD13E80Z/p/?o=zdaeb34eee2f38ad13e80z-1
2024-12-21 13:07:59,ZB20455FFC8C4AAB72E0EZ,"RIOXS Yoga Pilates Kits,Yoga Circle And Yoga Blocks Sets,32cm Yoga Wheel With 2 Pcs Yoga Foam Blocks,For Waist Back Training,Durable Professional Pilates Exercise Tools ",RIOXS,0,0,N,90,64,Y,129,/uae-en/yoga-pilates-kits-yoga-circle-and-yoga-blocks-sets-32cm-yoga-wheel-with-2-pcs-yoga-foam-blocks-for-waist-back-training-durable-professional-pilates-exercise-tools/ZB20455FFC8C4AAB72E0EZ/p/?o=zb20455ffc8c4aab72e0ez-1
2024-12-21 13:07:59,Z3C8DAF40330507AC95A4Z,LACOSTE Lacoste Tote Bag Large Size Black Color ,LACOSTE,0,0,Y,299,152.75,Y,130,/uae-en/lacoste-tote-bag-large-size-black-color/Z3C8DAF40330507AC95A4Z/p/?o=z3c8daf40330507ac95a4z-1
2024-12-21 13:07:59,Z30868C98E61D2ABA2621Z,"MahMir Mahmir® EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Pink) ",MahMir,4.0,8,Y,29.95,29.95,Y,131,/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-pink/Z30868C98E61D2ABA2621Z/p/?o=z30868c98e61d2aba2621z-1
2024-12-21 13:07:59,N39265708A,SKY-TOUCH 5-In-1 Fitness Foam Roller Set 50cm ,SKY-TOUCH,4.8,32,N,63,63,Y,132,/uae-en/5-in-1-fitness-foam-roller-set-50cm/N39265708A/p/?o=d70ca1f8951305bc
2024-12-21 13:07:59,Z64EE8D8F808FF4902AEDZ,"MahMir Mahmir EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Black) ",MahMir,3.0,10,N,29.95,26.70,N,133,/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-black/Z64EE8D8F808FF4902AEDZ/p/?o=b582689b37574c0f
2024-12-21 13:07:59,Z8BA5031695A316EDF65DZ,"RIOXS Yoga Mat Non Slip Yoga Mat with Strap Included 6mm Thick Exercise Mat Ideal for HiiT, Pilates, Yoga and Many Other Home Workouts with Resistance Bands ",RIOXS,4.2,5,N,105,69,Y,134,/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-6mm-thick-exercise-mat-ideal-for-hiit-pilates-yoga-and-many-other-home-workouts-with-resistance-bands/Z8BA5031695A316EDF65DZ/p/?o=z8ba5031695a316edf65dz-1
2024-12-21 13:07:59,Z4F92579021C1CA25613BZ,Align-Pilates Align-Pilates Leg Extensions for R8-Pro Pilates Reformer ,Align-Pilates,0,0,Y,250,230,Y,135,/uae-en/align-pilates-leg-extensions-for-r8-pro-pilates-reformer/Z4F92579021C1CA25613BZ/p/?o=z4f92579021c1ca25613bz-1
2024-12-21 13:07:59,ZFC4F2BC1E9DC7B33305BZ,"Qiccijoo Qiccijoo Ankle Weights Set 1 Pair 4kg(8.8lb) Workout Ankle Weights for Women or Men Wrist Leg Weights for Fitness,Running,Walking,2*2kg(4.4lb) - Blue ",Qiccijoo,0,0,Y,89,89,Y,136,/uae-en/qiccijoo-ankle-weights-set-1-pair-4kg-8-8lb-workout-ankle-weights-for-women-or-men-wrist-leg-weights-for-fitness-running-walking-2-2kg-4-4lb-blue/ZFC4F2BC1E9DC7B33305BZ/p/?o=zfc4f2bc1e9dc7b33305bz-1
2024-12-21 13:07:59,Z2957E07FF69E6F915427Z,"Generic Yoga Resistance Bands for Woman, Fitness Resistance Bands, Elastic Bands for sports and training,Home Gym,5 pcs ",Generic,5.0,1,N,45,28.80,Y,137,/uae-en/yoga-resistance-bands-for-woman-fitness-resistance-bands-elastic-bands-for-sports-and-training-home-gym-5-pcs/Z2957E07FF69E6F915427Z/p/?o=z2957e07ff69e6f915427z-1
2024-12-21 13:07:59,Z295BA925E0F2CDA5975BZ,"Huitich NBR Yoga Mat with Comfort, Durability, and Style - Assorted Colors, 183x61x1cm ",Huitich,0,0,N,150,31,Y,138,/uae-en/nbr-yoga-mat-with-comfort-durability-and-style-assorted-colors-183x61x1cm/Z295BA925E0F2CDA5975BZ/p/?o=z295ba925e0f2cda5975bz-1
2024-12-21 13:07:59,Z4247101839A17521A8B9Z,"Spall Yoga Mat Non Slip,Yoga Mat with Strap Included 10mm Thick Exercise Mat Yoga and Many Other Home Workouts ",Spall,5.0,5,N,80,42,Y,139,/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/Z4247101839A17521A8B9Z/p/?o=z4247101839a17521a8b9z-1
2024-12-21 13:07:59,ZFC4F2BC1E9DC7B33305BZ,"Qiccijoo Qiccijoo Ankle Weights Set 1 Pair 4kg(8.8lb) Workout Ankle Weights for Women or Men Wrist Leg Weights for Fitness,Running,Walking,2*2kg(4.4lb) - Blue ",Qiccijoo,0,0,Y,89,89,Y,140,/uae-en/qiccijoo-ankle-weights-set-1-pair-4kg-8-8lb-workout-ankle-weights-for-women-or-men-wrist-leg-weights-for-fitness-running-walking-2-2kg-4-4lb-blue/ZFC4F2BC1E9DC7B33305BZ/p/?o=zfc4f2bc1e9dc7b33305bz-1
2024-12-21 13:07:59,Z3C8FFE396E1C4B2EFA2DZ,Generic Pilates Yoga Bed Yoga Studio Pilates Core Bed Pilates Training Bed Strength Adjustment Stainless Steel Yoga Training Bed ,Generic,0,0,Y,"2,500","1,969",Y,141,/uae-en/pilates-yoga-bed-yoga-studio-pilates-core-bed-pilates-training-bed-strength-adjustment-stainless-steel-yoga-training-bed/Z3C8FFE396E1C4B2EFA2DZ/p/?o=z3c8ffe396e1c4b2efa2dz-1
2024-12-21 13:07:59,Z603FF8FD1BFB572D8D9FZ,"URbazaar Yoga Mat for Women and Men, Extra Long and Wide Exercise Mat(72""x24""), Large Non Slip Workout Mat for Yoga, Pilates, Fitness, Barefoot Workouts, Home Gym Studio ",URbazaar,4.7,3,Y,69.90,50.90,Y,142,/uae-en/yoga-mat-for-women-and-men-extra-long-and-wide-exercise-mat-72-x24-large-non-slip-workout-mat-for-yoga-pilates-fitness-barefoot-workouts-home-gym-studio/Z603FF8FD1BFB572D8D9FZ/p/?o=z603ff8fd1bfb572d8d9fz-1
2024-12-21 13:07:59,ZA5E1BC7B9B0386840FA0Z,"BLOOMING TIME 5 Piece Fitness Yoga Mat Set, Home Exercise And Fitness Use, Purple ",BLOOMING,0,0,N,80,40.95,Y,143,/uae-en/5-piece-fitness-yoga-mat-set-home-exercise-and-fitness-use-purple/ZA5E1BC7B9B0386840FA0Z/p/?o=za5e1bc7b9b0386840fa0z-1
2024-12-21 13:07:59,Z24E1B5B4FDE8BB5C6111Z,"Bernessi 8MM Yoga Mat with Carrying Strap Anti-Slip for Home Workout Exercises Meditation Eco Friendly, Non Skid TPE Yoga Mattres for Pilates 183x61x0.8cm Thick, Pink/Black Color ",Bernessi,4.8,65,Y,165,69.90,Y,144,/uae-en/8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-pink-black-color/Z24E1B5B4FDE8BB5C6111Z/p/?o=z24e1b5b4fde8bb5c6111z-1
2024-12-21 13:07:59,Z1A0EB1E6C4C1E349C57CZ,RIOXS 2 Pair Sandbag for Leg Weights and Wrist Weights with Adjustable Strap for Fitness Resistance Training Running Training Exercise Gym Running SandBag ,RIOXS,5.0,2,N,55,43.20,N,145,/uae-en/2-pair-sandbag-for-leg-weights-and-wrist-weights-with-adjustable-strap-for-fitness-resistance-training-running-training-exercise-gym-running-sandbag/Z1A0EB1E6C4C1E349C57CZ/p/?o=d843439836bf58ba
2024-12-21 13:07:59,Z0BBD9C7C83B7E8DF4FD6Z,"RIGID FITNESS Microfiber Gym Towel - Face Towel, Yoga Towel - Quick Dry & High Absorbent Sweat Towel For Gym Exercises and Outdoor - Thick 400Gsm - 75x35cm-Grey ",RIGID,4.1,20,N,45.75,45.75,N,146,/uae-en/microfiber-gym-towel-face-towel-yoga-towel-quick-dry-high-absorbent-sweat-towel-for-gym-exercises-and-outdoor-thick-400gsm-75x35cm-grey/Z0BBD9C7C83B7E8DF4FD6Z/p/?o=f433e986d29277cf
2024-12-21 13:07:59,Z3C8FFE396E1C4B2EFA2DZ,Generic Pilates Yoga Bed Yoga Studio Pilates Core Bed Pilates Training Bed Strength Adjustment Stainless Steel Yoga Training Bed ,Generic,0,0,Y,"2,500","1,969",Y,147,/uae-en/pilates-yoga-bed-yoga-studio-pilates-core-bed-pilates-training-bed-strength-adjustment-stainless-steel-yoga-training-bed/Z3C8FFE396E1C4B2EFA2DZ/p/?o=z3c8ffe396e1c4b2efa2dz-1
2024-12-21 13:07:59,ZACCFDDC3974DE78FE03AZ,ShebSheb Pilates Yoga Mat Thick Non Slip Exercise Mats 8mm TPE for Yoga Workout Pilates Yoga Mats for Women Men ,ShebSheb,4.5,11,N,59.90,59.90,Y,148,/uae-en/pilates-yoga-mat-thick-non-slip-exercise-mats-8mm-tpe-for-yoga-workout-pilates-yoga-mats-for-women-men/ZACCFDDC3974DE78FE03AZ/p/?o=zaccfddc3974de78fe03az-1
2024-12-21 13:07:59,Z689E2B8306771BEF21EEZ,"Align-Pilates Align-Pilates Extra Light Spring 47cm – Perfect for Reformer & Cadillac Workouts, Ideal for Gentle Resistance, Precision Training, Beginners & Rehabilitation ",Align-Pilates,0,0,N,200,170,Y,149,/uae-en/align-pilates-extra-light-spring-47cm-perfect-for-reformer-cadillac-workouts-ideal-for-gentle-resistance-precision-training-beginners-rehabilitation/Z689E2B8306771BEF21EEZ/p/?o=z689e2b8306771bef21eez-1
2024-12-21 13:07:59,N43426873A,Generic 184-Piece First Aid Set 21x15x5cm 21x15x5cm ,Generic,4.2,24,N,59,59,Y,150,/uae-en/184-piece-first-aid-set-21x15x5cm-21x15x5cm/N43426873A/p/?o=cef378dd08611fbd
2024-12-21 13:07:59,Z55690DC1CB6C6548422FZ,Gaiam On-The-Go Yoga Mat Carrier ,Gaiam,5.0,1,N,129,62,Y,151,/uae-en/on-the-go-yoga-mat-carrier/Z55690DC1CB6C6548422FZ/p/?o=z55690dc1cb6c6548422fz-1
2024-12-21 13:07:59,ZF2AD343BBA1053AD5D63Z,"RIOXS Yoga Pilates Kits-Non slip Yoga Mat + 5 Pcs Resistance Band,Sports Fitness Gym Strength Training,Rubber Loops Elastic Bands,Fitness Yoga Exercise Pull Rope Mat ",RIOXS,5.0,2,N,89,69,Y,152,/uae-en/yoga-pilates-kits-non-slip-yoga-mat-5-pcs-resistance-band-sports-fitness-gym-strength-training-rubber-loops-elastic-bands-fitness-yoga-exercise-pull-rope-mat/ZF2AD343BBA1053AD5D63Z/p/?o=zf2ad343bba1053ad5d63z-1
2024-12-21 13:07:59,Z05FE5A0BC4B4236024FCZ,"WENBO Yoga Foam Roller Self Massage Exercise, Back, Leg, Body Starching Physical Therapy (33cm L) (Pink) ",WENBO,0,0,Y,49,45,Y,153,/uae-en/yoga-foam-roller-self-massage-exercise-back-leg-body-starching-physical-therapy-33cm-l-pink/Z05FE5A0BC4B4236024FCZ/p/?o=z05fe5a0bc4b4236024fcz-4
2024-12-21 13:07:59,Z17396F3BAD9F89F82C7CZ,"GGEROU Minimalist barefoot sock shoes for women and men,Non-Slip Beach Shoes Fitness Sports Shoe ",GGEROU,0,0,N,77.35,62.50,Y,154,/uae-en/minimalist-barefoot-sock-shoes-for-women-and-men-non-slip-beach-shoes-fitness-sports-shoe/Z17396F3BAD9F89F82C7CZ/p/?o=z17396f3bad9f89f82c7cz-1
2024-12-21 13:07:59,Z7E9451BC8DAFD1D2386DZ,Prickly Pear Prickly Pear Non-Slip Suede Top 1mm Travel Yoga Mat - Ideal for Travel Workouts ,Prickly,0,0,N,240,160,Y,155,/uae-en/prickly-pear-non-slip-suede-top-1mm-travel-yoga-mat-ideal-for-travel-workouts/Z7E9451BC8DAFD1D2386DZ/p/?o=z7e9451bc8dafd1d2386dz-1
2024-12-21 13:07:59,ZAE8C2CF4AD119E9007A2Z,Generic COOLBABY Pilates Yoga Wedge Massage Correction Yoga Foam Kyphosis Correction Detachable Large Spine Yoga Equipment ,Generic,0,0,N,299,269.10,Y,156,/uae-en/coolbaby-pilates-yoga-wedge-massage-correction-yoga-foam-kyphosis-correction-detachable-large-spine-yoga-equipment/ZAE8C2CF4AD119E9007A2Z/p/?o=zae8c2cf4ad119e9007a2z-1
2024-12-21 13:07:59,Z538D19FE4FEBB09B4BC8Z,"GROIC Yoga Mat Tote Bag, Yoga Canvas Workout Bag with Yoga Mat Carrier Binding Rope,Canvas Yoga Bag,Gym Bag with Yoga Mat Holder ",GROIC,5.0,2,N,200,62.35,Y,157,/uae-en/yoga-mat-tote-bag-yoga-canvas-workout-bag-with-yoga-mat-carrier-binding-rope-canvas-yoga-bag-gym-bag-with-yoga-mat-holder/Z538D19FE4FEBB09B4BC8Z/p/?o=z538d19fe4febb09b4bc8z-1
2024-12-21 13:07:59,Z603FF8FD1BFB572D8D9FZ,"URbazaar Yoga Mat for Women and Men, Extra Long and Wide Exercise Mat(72""x24""), Large Non Slip Workout Mat for Yoga, Pilates, Fitness, Barefoot Workouts, Home Gym Studio ",URbazaar,4.7,3,Y,69.90,50.90,Y,158,/uae-en/yoga-mat-for-women-and-men-extra-long-and-wide-exercise-mat-72-x24-large-non-slip-workout-mat-for-yoga-pilates-fitness-barefoot-workouts-home-gym-studio/Z603FF8FD1BFB572D8D9FZ/p/?o=z603ff8fd1bfb572d8d9fz-1
2024-12-21 13:07:59,N52165260A,BODY SCULPTURE Interlocking Mat 60 x 60cm ,BODY,5.0,3,N,103,84,Y,159,/uae-en/interlocking-mat-60-x-60cm/N52165260A/p/?o=c677ac730516096b
2024-12-21 13:07:59,Z3506D8963D73D684143DZ,RATSAW Aerial Yoga Strap Aerial Silk Fabric Yoga Swing Yoga Hammock for Antigravity Yoga Inversion Yoga Stretching Strap and Home Equipment for Ballet and Dance ,RATSAW,5.0,2,N,169,58,Y,160,/uae-en/aerial-yoga-strap-aerial-silk-fabric-yoga-swing-yoga-hammock-for-antigravity-yoga-inversion-yoga-stretching-strap-and-home-equipment-for-ballet-and-dance/Z3506D8963D73D684143DZ/p/?o=z3506d8963d73d684143dz-1
2024-12-21 13:07:59,N11005258A,BODY SCULPTURE Yoga And Exercise Mat With Strap 6ml ,BODY,4.7,5,N,79,32,Y,161,/uae-en/yoga-and-exercise-mat-with-strap-6ml/N11005258A/p/?o=fc937d235888d83b
2024-12-21 13:07:59,ZFF6D1886AAD421874DF1Z,Toshionics Anti Slip Fitness Exercise Gym Yoga Mats 4mm Thick For indoor And Outdoor 61x173cm Multicolor ,Toshionics,3.7,3,Y,60,31.75,Y,162,/uae-en/anti-slip-fitness-exercise-gym-yoga-mats-4mm-thick-for-indoor-and-outdoor-61x173cm-multicolor/ZFF6D1886AAD421874DF1Z/p/?o=zff6d1886aad421874df1z-1
2024-12-21 13:07:59,ZD5319B6FE6A3815BBE65Z,Cool Baby Style Pilates Reformer Pilates Dirac Loft Bed Yoga Bed Home Commercial Fitness Equipment ,Cool,0,0,Y,"4,999","4,299",Y,163,/uae-en/pilates-reformer-pilates-dirac-loft-bed-yoga-bed-home-commercial-fitness-equipment/ZD5319B6FE6A3815BBE65Z/p/?o=zd5319b6fe6a3815bbe65z-1
2024-12-21 13:07:59,ZA20A29558D85EF0EDB9EZ,"Longchamp Longchamp women's large tote bag, handbag, shoulder bag, navy blue classic style Topic: ",Longchamp,0,0,Y,399.90,156.85,Y,164,/uae-en/longchamp-women-s-large-tote-bag-handbag-shoulder-bag-navy-blue-classic-style-topic/ZA20A29558D85EF0EDB9EZ/p/?o=za20a29558d85ef0edb9ez-1
2024-12-21 13:07:59,N34152615A,Generic 2-Piece Yoga Brick Block Set ,Generic,4.7,14,N,31.45,27.40,Y,165,/uae-en/2-piece-yoga-brick-block-set/N34152615A/p/?o=b02f5b68f15dd05a
2024-12-21 13:07:59,Z947B82A9BF51AC1497E7Z,"Manduka Align Yoga Strap | Lightweight Cotton | Secure, Slip-Free Support | 1.75 Inch Wide | Available in Various Sizes & Colors ",Manduka,0,0,N,126,115,Y,166,/uae-en/align-yoga-strap-lightweight-cotton-secure-slip-free-support-1-75-inch-wide-available-in-various-sizes-colors/Z947B82A9BF51AC1497E7Z/p/?o=z947b82a9bf51ac1497e7z-1
2024-12-21 13:07:59,ZFACBB4361E1C8D65E262Z,Reebok Training Mat - 10Mm - Red ,Reebok,0,0,N,135,91,Y,167,/uae-en/training-mat-10mm-red/ZFACBB4361E1C8D65E262Z/p/?o=zfacbb4361e1c8d65e262z-1
2024-12-21 13:07:59,ZC7C1017CDFCAC890274CZ,MahMir MahMir Yoga Mat Anti-Slip Exercise Mat with Carrying Bag Fitness Mat for Pilates 183CM*61CM*6MM Thickness for Woman Man Beginners  Light Green+Black ,MahMir,4.3,27,N,69.95,49.95,Y,168,/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-light-green-black/ZC7C1017CDFCAC890274CZ/p/?o=zc7c1017cdfcac890274cz-1
2024-12-21 13:07:59,ZE94894E319EC24478F43Z,"Longchamp Longchamp women's large tote bag, handbag, shoulder bag black classic style ",Longchamp,0,0,N,399.90,156.85,Y,169,/uae-en/longchamp-women-s-large-tote-bag-handbag-shoulder-bag-black-classic-style/ZE94894E319EC24478F43Z/p/?o=ze94894e319ec24478f43z-1
2024-12-21 13:07:59,Z2608941456AA02760444Z,"GGEROU Minimalist barefoot sock shoes for women and men,Non-Slip Beach Shoes Fitness Sports Shoe ",GGEROU,0,0,N,77.35,62.50,Y,170,/uae-en/minimalist-barefoot-sock-shoes-for-women-and-men-non-slip-beach-shoes-fitness-sports-shoe/Z2608941456AA02760444Z/p/?o=z2608941456aa02760444z-1
2024-12-21 13:07:59,Z15AAECE2FF51FE1B04EEZ,Eworld Anti-slip Yoga Mat With Carrying Strap For Home And Gym ,Eworld,0,0,N,34.95,34.95,Y,171,/uae-en/anti-slip-yoga-mat-with-carrying-strap-for-home-and-gym/Z15AAECE2FF51FE1B04EEZ/p/?o=z15aaece2ff51fe1b04eez-1
2024-12-21 13:07:59,Z803968E97E86E5DA8974Z,"Generic Non Slip Socks for Women, All Season Fashion, Simple Casual Sports Socks,  Yoga, Ballet, Dance, Fitness, Football, Hospital, Medium Size Socks, Free Size 2pcs ",Generic,5.0,1,N,41.80,31.80,Y,172,/uae-en/non-slip-socks-for-women-all-season-fashion-simple-casual-sports-socks-yoga-ballet-dance-fitness-football-hospital-medium-size-socks-free-size-2pcs/Z803968E97E86E5DA8974Z/p/?o=z803968e97e86e5da8974z-1
2024-12-21 13:07:59,ZA4D68DC410E6B28CE258Z,"ZCM-HAPPY Yoga Mat with Straps, Non-Slip TPE Pilates Fitness Mat for Home Exercise and Meditation 183x61x0.6cm ",ZCM-HAPPY,0,0,N,44,44,Y,173,/uae-en/yoga-mat-with-straps-non-slip-tpe-pilates-fitness-mat-for-home-exercise-and-meditation-183x61x0-6cm/ZA4D68DC410E6B28CE258Z/p/?o=za4d68dc410e6b28ce258z-1
2024-12-21 13:07:59,ZA3EF4D0BF060CAC7F4CDZ,"Spall Yoga Mat Non Slip,Yoga Mat with Strap Included 10mm Thick Exercise Mat Yoga and Many Other Home Workouts ",Spall,5.0,1,N,80,42,Y,174,/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/ZA3EF4D0BF060CAC7F4CDZ/p/?o=za3ef4d0bf060cac7f4cdz-1
2024-12-21 13:07:59,N16529622A,body heart Yoga Ball With Air Pump - 75 cm 75cm 75cm ,body,0,0,N,38.15,27.25,N,175,/uae-en/yoga-ball-with-air-pump-75-cm-75cm-75cm/N16529622A/p/?o=eebbb29e4105533f
2024-12-21 13:07:59,N33573074A,Generic EVA Yoga Foam Massage Roller ,Generic,4.5,15,N,103.75,33.85,Y,176,/uae-en/eva-yoga-foam-massage-roller/N33573074A/p/?o=c9d5f6febb9074af
2024-12-21 13:07:59,ZB78840EF57490BD48D7BZ,Generic Round Massager Roller For Waist Abdominal Muscles Ring Leg Clip Stovepipe To Clear The Meridian Portable Cellulite Massage ,Generic,0,0,N,140,140,Y,177,/uae-en/round-massager-roller-for-waist-abdominal-muscles-ring-leg-clip-stovepipe-to-clear-the-meridian-portable-cellulite-massage/ZB78840EF57490BD48D7BZ/p/?o=zb78840ef57490bd48d7bz-1
2024-12-21 13:07:59,ZA05E7D54EF2EA1894D67Z,COSCO Pack Of Two Premium Yoga Exercise Mats With Smart Carry Bags In Green And Violet Colours ,COSCO,0,0,N,140,56,Y,178,/uae-en/pack-of-two-premium-yoga-exercise-mats-with-smart-carry-bags-in-green-and-violet-colours/ZA05E7D54EF2EA1894D67Z/p/?o=za05e7d54ef2ea1894d67z-1
2024-12-21 13:07:59,Z719A382A1CA26C55AB50Z,ALSAQER Alsaqer Traditional Arabic Outdoor Carpet | Arabic Sadu Mat Foldable (1.8x2.5 Mtr) Majlis Mat|Majlis Carpet | Outdoor Camping Mat|Camping Carpet|Majlis Mat|Sadu Carpet|Picnic Mat Multicolour ,ALSAQER,0,0,N,59.95,49.95,Y,179,/uae-en/alsaqer-traditional-arabic-outdoor-carpet-arabic-sadu-mat-foldable-1-8x2-5-mtr-majlis-mat-majlis-carpet-outdoor-camping-mat-camping-carpet-majlis-mat-sadu-carpet-picnic-mat-multicolour/Z719A382A1CA26C55AB50Z/p/?o=z719a382a1ca26c55ab50z-1
2024-12-21 13:07:59,Z24E1B5B4FDE8BB5C6111Z,"Bernessi 8MM Yoga Mat with Carrying Strap Anti-Slip for Home Workout Exercises Meditation Eco Friendly, Non Skid TPE Yoga Mattres for Pilates 183x61x0.8cm Thick, Pink/Black Color ",Bernessi,4.8,65,Y,165,69.90,Y,180,/uae-en/8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-pink-black-color/Z24E1B5B4FDE8BB5C6111Z/p/?o=z24e1b5b4fde8bb5c6111z-1
2024-12-21 13:07:59,Z6D2D9E0F1FF6C46DE776Z,"ZCM-HAPPY Yoga Mat with Straps, Non-Slip TPE Pilates Fitness Mat for Home Exercise and Meditation 183x61x0.6cm ",ZCM-HAPPY,5.0,1,N,44,44,Y,181,/uae-en/yoga-mat-with-straps-non-slip-tpe-pilates-fitness-mat-for-home-exercise-and-meditation-183x61x0-6cm/Z6D2D9E0F1FF6C46DE776Z/p/?o=z6d2d9e0f1ff6c46de776z-1
2024-12-21 13:07:59,ZB632C9DAF2781BC9181BZ,Depend Non Slip Socks Women Fashion All Season Socks Sports Casual Simple Striped Colors for Pilates Yoga Barre Ballet Dance Fitness Football Hospital Mid-Tube Socks Free Size 3-Pair ,Depend,5.0,1,N,75,53.55,Y,182,/uae-en/non-slip-socks-women-fashion-all-season-socks-sports-casual-simple-striped-colors-for-pilates-yoga-barre-ballet-dance-fitness-football-hospital-mid-tube-socks-free-size-3-pair/ZB632C9DAF2781BC9181BZ/p/?o=zb632c9daf2781bc9181bz-1
2024-12-21 13:07:59,Z38732CAF786555E0B356Z,Depend Non Slip Socks Women Fashion All Season Socks Sports Casual Simple Striped Colors for Pilates Yoga Barre Ballet Dance Fitness Football Hospital Mid-Tube Socks Free Size 3-Pair ,Depend,0,0,N,75,56.85,Y,183,/uae-en/non-slip-socks-women-fashion-all-season-socks-sports-casual-simple-striped-colors-for-pilates-yoga-barre-ballet-dance-fitness-football-hospital-mid-tube-socks-free-size-3-pair/Z38732CAF786555E0B356Z/p/?o=z38732caf786555e0b356z-1
